2026-08-08 02:21	DESKTOP-BT7ML7I	SK_k40_s6	cat	2023	2024	6	691	581.77	875.53	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 40 --tag SK_k40
2026-08-08 02:22	DESKTOP-BT7ML7I	SK_k40_s8	cat	2023	2024	8	644	598.73	879.67	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 40 --tag SK_k40
2026-08-08 02:23	HS-GPU	CZ_d4_s5	cat	2023	2024	5	2999	586.31	892.07	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --l2 10 --iters 3000 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --depth 4 --failmode-cells --tag CZ_d4
2026-08-08 02:24	DESKTOP-BT7ML7I	SK_k40_s13	cat	2023	2024	13	673	591.15	869.17	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 40 --tag SK_k40
2026-08-08 02:25	DESKTOP-BT7ML7I	TK_b500_s3	cat	2023	2024	3	575	578.32	869.38	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --te-k b:500,*:50 --tag TK_b500
2026-08-08 02:27	DESKTOP-BT7ML7I	TK_b500_s4	cat	2023	2024	4	788	594.56	873.68	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --te-k b:500,*:50 --tag TK_b500
2026-08-08 02:27	HS-GPU	CZ_d4_s6	cat	2023	2024	6	2999	585.96	888.30	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --l2 10 --iters 3000 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --depth 4 --failmode-cells --tag CZ_d4
2026-08-08 02:29	DESKTOP-BT7ML7I	TK_b500_s5	cat	2023	2024	5	886	586.47	858.98	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --te-k b:500,*:50 --tag TK_b500
2026-08-08 02:31	DESKTOP-BT7ML7I	TK_b500_s6	cat	2023	2024	6	700	586.16	868.80	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --te-k b:500,*:50 --tag TK_b500
2026-08-08 02:31	HS-GPU	CZ_d4_s8	cat	2023	2024	8	2998	598.48	890.50	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --l2 10 --iters 3000 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --depth 4 --failmode-cells --tag CZ_d4
